,0,0.1,0.2,0.3,0
MAR01990,0.99983406,,,,
MAR01991,0.99981385,,,,
MAR01992,0.99981385,,,,
MAR01993,0.9998319,,,,
MAR01994,0.88126767,,,,
MAR01995,0.9983273,,,,
MAR01998,0.2746888,,,,
MAR02001,0.99344397,,,,
MAR02003,0.9994435,,,,
MAR02004,0.99877626,,,,
MAR02005,0.99969256,,,,
MAR02006,0.99679357,,,,
MAR02007,0.9998319,,,,
MAR02008,0.88126767,,,,
MAR02009,0.99818367,,,,
MAR02010,0.99818367,,,,
MAR02011,0.99818367,,,,
MAR02012,0.88126767,,,,
MAR02013,0.88126767,,,,
MAR02014,0.9995415,,,,
MAR02016,0.99865985,,,,
MAR02017,0.9821915,,,,
MAR02018,0.9993838,,,,
MAR02019,0.99790514,,,,
MAR02025,0.9835306,,,,
MAR02039,0.9998492,,,,
MAR02043,0.9995634,,,,
MAR02044,0.9988003,,,,
MAR02046,0.9998301,,,,
MAR02047,0.9995634,,,,
MAR02048,0.99782467,,,,
MAR02049,0.9998715,,,,
MAR02051,0.99960846,,,,
MAR02052,0.99782467,,,,
MAR02057,0.99960846,,,,
MAR02059,0.0146959545,,,,
MAR02060,0.99864835,,,,
MAR02061,0.999706,,,,
MAR02063,0.9461919,,,,
MAR02064,0.12927327,,,,
MAR02065,0.88126767,,,,
MAR02066,0.88126767,,,,
MAR02067,0.88126767,,,,
MAR02068,0.9858533,,,,
MAR02069,0.0017854611,,,,
MAR02070,0.12582111,,,,
MAR02071,0.79144734,,,,
MAR02072,0.9858533,,,,
MAR02073,0.0017854611,,,,
MAR02074,0.12582111,,,,
MAR02075,0.79144734,,,,
MAR02076,0.9995807,,,,
MAR02078,0.9461919,,,,
MAR02079,0.12927327,,,,
MAR02080,0.88126767,,,,
MAR02081,0.88126767,,,,
MAR02082,0.88126767,,,,
MAR02083,0.9858533,,,,
MAR02084,0.0017854611,,,,
MAR02085,0.12582111,,,,
MAR02086,0.79144734,,,,
MAR02087,0.88126767,,,,
MAR02088,0.9964014,,,,
MAR02089,0.97369623,,,,
MAR02090,0.88126767,,,,
MAR02091,0.0014194261,,,,
MAR02092,0.88126767,,,,
MAR02093,0.88126767,,,,
MAR02094,0.8840745,,,,
MAR02095,0.9858533,,,,
MAR02096,0.0017854611,,,,
MAR02097,0.12582111,,,,
MAR02098,0.79144734,,,,
MAR02099,0.999728,,,,
MAR02100,0.9691696,,,,
MAR02101,0.88126767,,,,
MAR02102,0.12927325,,,,
MAR02103,0.88126767,,,,
MAR02104,0.88126767,,,,
MAR02105,0.88126767,,,,
MAR02106,0.9858533,,,,
MAR02107,0.0017854611,,,,
MAR02108,0.12582111,,,,
MAR02109,0.79144734,,,,
MAR02110,0.9858533,,,,
MAR02111,0.0017854611,,,,
MAR02112,0.12582111,,,,
MAR02113,0.79144734,,,,
MAR02118,0.9998363,,,,
MAR02119,0.10826139,,,,
MAR02121,0.9945279,,,,
MAR02123,0.9966338,,,,
MAR02124,0.99961144,,,,
MAR02125,0.99961144,,,,
MAR02127,0.88126767,,,,
MAR02137,0.99983895,,,,
MAR02140,0.99940884,,,,
MAR02141,0.99837744,,,,
MAR02146,0.99315757,,,,
MAR02186,0.99961144,,,,
MAR02188,0.99932873,,,,
